(648, 364)
(884, 609)
(460, 259)
(625, 237)
(506, 502)
(202, 981)
(504, 252)
(355, 183)
(176, 162)
(449, 777)
(692, 837)
(201, 149)
(340, 252)
(625, 174)
(426, 408)
(7, 331)
(702, 430)
(318, 804)
(826, 459)
(627, 854)
(835, 669)
(724, 282)
(552, 337)
(578, 249)
(432, 303)
(939, 155)
(845, 370)
(921, 566)
(321, 115)
(900, 518)
(70, 637)
(671, 609)
(610, 773)
(273, 11)
(657, 500)
(276, 760)
(961, 95)
(3, 178)
(67, 578)
(632, 194)
(704, 156)
(640, 335)
(960, 526)
(200, 175)
(361, 456)
(372, 248)
(464, 780)
(820, 57)
(271, 815)
(679, 953)
(483, 804)
(525, 362)
(609, 160)
(446, 111)
(157, 744)
(33, 224)
(51, 409)
(840, 702)
(544, 642)
(87, 994)
(699, 393)
(901, 973)
(468, 954)
(981, 435)
(235, 500)
(114, 761)
(805, 370)
(967, 410)
(842, 425)
(181, 437)
(845, 415)
(213, 648)
(303, 488)
(683, 334)
(486, 908)
(473, 275)
(707, 582)
(84, 886)
(120, 288)
(295, 436)
(714, 407)
(222, 632)
(50, 956)
(432, 501)
(433, 513)
(602, 419)
(205, 656)
(706, 74)
(520, 965)
(583, 686)
(448, 214)
(148, 765)
(972, 947)
(508, 696)
(258, 391)
(33, 329)
(881, 463)
(982, 506)
(979, 140)
(55, 323)
(291, 972)
(612, 602)
(504, 730)
(643, 309)
(613, 699)
(330, 19)
(668, 363)
(664, 332)
(679, 541)
(676, 290)
