(993208, 237385)
(762232, 567393)
(363351, 224383)
(935487, 403726)
(655949, 773158)
(114356, 897453)
(304637, 487304)
(533221, 865211)
(379860, 273077)
(985473, 255598)
(752712, 798341)
(569669, 363817)
(890426, 179052)
(151504, 359732)
(582071, 456622)
(363966, 154720)
(107397, 431770)
(584544, 947349)
(820175, 834356)
(494534, 102421)
(466677, 284613)
(713569, 622861)
(814749, 384794)
(638682, 753875)
(373609, 224935)
(971198, 537392)
(538581, 890161)
(758580, 718979)
(400348, 168434)
(870355, 428540)
(339406, 652962)
(612761, 871209)
(102937, 256626)
(939743, 808022)
(242588, 774233)
(218324, 527094)
(970514, 731369)
(135609, 448254)
(110470, 953887)
(709499, 876976)
(801407, 394575)
(179055, 662769)
(358503, 839594)
(939187, 835769)
(778824, 844673)
(365873, 263853)
(612303, 180654)
(507611, 148786)
(303881, 103172)
(744867, 292484)
(534990, 700907)
(881614, 532480)
(106070, 344205)
(295382, 653671)
(316496, 228404)
(731289, 174483)
(492553, 363819)
(810774, 563029)
(186323, 152210)
(329321, 934635)
(137956, 885595)
(712386, 651223)
(912675, 526845)
(455386, 524294)
(964935, 180575)
(615733, 234658)
(419784, 345636)
(720746, 748346)
(691779, 661948)
(557448, 210426)
(983127, 100820)
(148966, 652161)
(117465, 970999)
(470429, 749186)
(763904, 992530)
(426619, 642952)
(924051, 960768)
(346262, 959531)
(383539, 381405)
(226732, 911468)
(816223, 880743)
(535758, 923861)
(362080, 859221)
(814277, 619457)
(726345, 944043)
(601782, 870374)
(133220, 298654)
(403140, 977519)
(708404, 964084)
(954499, 792788)
(293135, 631385)
(878874, 338284)
(673485, 362743)
(756362, 579861)
(347481, 485501)
(280638, 925959)
(654089, 591183)
(475992, 155568)
(367402, 719109)
(232647, 401605)
(140766, 142538)
(585730, 172630)
(114280, 434415)
(581721, 413173)
(824863, 108783)
(705955, 501678)
(821051, 134625)
(730619, 865623)
(832626, 532127)
(142185, 140724)
(819232, 106395)
(728102, 927456)
(676733, 315422)
(951944, 882503)
(776401, 831024)
(989572, 228805)
(466873, 311488)
(139673, 322907)
(218855, 172639)
(108438, 552044)
(249259, 347398)
(495726, 879629)
(405286, 651641)
(267826, 370394)
(669468, 968666)
(505206, 435177)
(254027, 847408)
(223989, 460811)
(667219, 410505)
(317560, 971866)
(976571, 537670)
(923691, 681648)
(683595, 613502)
(685772, 478636)
(235394, 818853)
(786919, 800447)
(361372, 863922)
(517010, 184651)
(985278, 239900)
(966233, 891528)
(669866, 925762)
(341025, 452922)
(689149, 568195)
(770429, 331181)
(246503, 916686)
(866289, 303261)
(888244, 655777)
(917934, 152229)
(633827, 830914)
(466135, 209982)
(191326, 489219)
(679609, 835452)
(130703, 434776)
(866428, 923416)
(897154, 413982)
(903783, 282386)
(949549, 128296)
(248929, 474162)
(407389, 840440)
(900667, 696951)
