(297, 848)
(129, 395)
(419, 22)
(825, 32)
(250, 676)
(699, 321)
(598, 721)
(62, 263)
(7, 735)
(82, 417)
(552, 524)
(352, 570)
(766, 90)
(1, 974)
(733, 319)
(735, 374)
(712, 43)
(253, 1)
(831, 516)
(776, 64)
(998, 443)
(533, 383)
(441, 554)
(438, 18)
(138, 72)
(104, 817)
(612, 74)
(568, 341)
(405, 79)
(848, 185)
(99, 611)
(73, 813)
(381, 3)
(60, 230)
(129, 957)
(814, 125)
(603, 465)
(713, 212)
(143, 491)
(948, 931)
(43, 736)
(916, 393)
(371, 113)
(928, 107)
(941, 243)
(657, 924)
(850, 279)
(782, 542)
(859, 931)
(274, 361)
(979, 711)
(257, 217)
(954, 293)
(51, 966)
(401, 549)
(415, 711)
(198, 887)
(804, 9)
(193, 640)
(354, 159)
(318, 180)
(92, 853)
(710, 134)
(407, 757)
(238, 558)
(64, 510)
(756, 516)
(72, 463)
(973, 131)
(466, 390)
(491, 298)
(353, 482)
(828, 666)
(493, 627)
(574, 83)
(66, 436)
(882, 1)
(567, 422)
(804, 686)
(740, 794)
(75, 900)
(878, 335)
(309, 439)
(66, 500)
(292, 467)
(281, 659)
(51, 497)
(292, 434)
(211, 55)
(19, 665)
(99, 617)
(571, 736)
(545, 574)
(228, 163)
(968, 662)
(565, 921)
(295, 792)
(792, 989)
(257, 958)
(767, 259)
(566, 739)
(529, 274)
(237, 498)
(204, 723)
(762, 735)
(449, 638)
(876, 250)
(699, 559)
(46, 587)
(737, 34)
(186, 566)
(67, 206)
(67, 741)
(277, 720)
(320, 198)
(98, 137)
(377, 698)
(19, 29)
(102, 423)
(875, 113)
(261, 439)
(658, 371)
(496, 48)
(929, 318)
(843, 312)
(446, 803)
(86, 704)
(39, 715)
(524, 16)
(297, 18)
(850, 729)
(32, 544)
(823, 173)
(524, 281)
(247, 469)
(181, 420)
(645, 812)
(656, 417)
(103, 508)
(953, 888)
