(992445, 110865)
(600244, 340665)
(203275, 335564)
(474067, 967337)
(452916, 816208)
(951668, 686268)
(889724, 579505)
(969056, 913415)
(378973, 802650)
(888087, 695685)
(541267, 284684)
(560980, 853228)
(372980, 431708)
(123191, 317274)
(938351, 817514)
(129061, 306845)
(267148, 612008)
(325997, 997970)
(560746, 791313)
(915827, 355476)
(281514, 303694)
(581895, 931721)
(245408, 402988)
(244073, 837208)
(930616, 412212)
(630759, 156522)
(988383, 902836)
(414155, 623985)
(220749, 445841)
(126002, 733933)
(839487, 547421)
(778769, 656731)
(541646, 115043)
(189493, 960042)
(386911, 399316)
(971027, 616199)
(872635, 846580)
(280035, 557640)
(315262, 358276)
(983703, 350530)
(692223, 882554)
(472872, 563259)
(701533, 216633)
(840742, 483754)
(383197, 685745)
(713527, 283500)
(736244, 104644)
(130813, 269069)
(654683, 757018)
(114799, 835067)
(747509, 306152)
(655498, 444180)
(649991, 646216)
(221472, 309177)
(568819, 541724)
(496788, 690000)
(462969, 619101)
(759631, 774560)
(214429, 568334)
(775009, 148103)
(822604, 843326)
(232640, 885273)
(938620, 164149)
(195552, 699407)
(701744, 767251)
(268080, 840903)
(206831, 645421)
(644305, 630562)
(425797, 392511)
(391619, 713417)
(649589, 860305)
(568535, 928437)
(686397, 109521)
(617200, 188251)
(982931, 642920)
(363866, 116245)
(559099, 226433)
(897360, 825827)
(926927, 457417)
(656480, 368094)
(879701, 113344)
(997026, 571133)
(488218, 544371)
(266884, 528374)
(867221, 940353)
(765348, 172812)
(675313, 994754)
(863332, 863918)
(779305, 263901)
(640283, 770024)
(908180, 844638)
(580061, 983113)
(991313, 456259)
(738205, 457856)
(977971, 672555)
(272944, 232467)
(655156, 895727)
(539772, 750684)
(770500, 644620)
(409628, 370484)
(480893, 260694)
(388836, 794481)
(278009, 577619)
(534820, 372745)
(435953, 255252)
(660771, 150175)
(714526, 340610)
(819281, 683524)
(911745, 670471)
(884527, 526205)
(464435, 397596)
(578047, 925193)
(390305, 139971)
(497236, 137425)
(541729, 553135)
(704068, 282259)
(661662, 252176)
(752762, 741552)
(968714, 263293)
(636488, 575558)
(701321, 820107)
(291525, 808751)
(318549, 566997)
(990830, 460280)
(937278, 681091)
(583473, 798875)
(400366, 792260)
(184602, 209076)
(373788, 229128)
(543323, 575423)
(541141, 727982)
(461386, 624933)
(174276, 630122)
(751668, 750694)
(110147, 406113)
(491537, 744493)
(360992, 603743)
(608371, 355941)
(553795, 482813)
(608586, 764697)
