(466, 493)
(747, 238)
(988, 245)
(151, 156)
(753, 941)
(664, 547)
(768, 116)
(818, 915)
(454, 767)
(864, 356)
(873, 877)
(790, 801)
(693, 404)
(112, 251)
(140, 329)
(743, 544)
(880, 576)
(670, 426)
(462, 636)
(17, 698)
(588, 381)
(462, 223)
(196, 530)
(838, 947)
(105, 158)
(319, 690)
(517, 472)
(573, 812)
(565, 789)
(543, 197)
(613, 253)
(442, 587)
(497, 357)
(906, 566)
(33, 768)
(460, 891)
(478, 751)
(675, 695)
(165, 211)
(233, 246)
(448, 282)
(906, 556)
(586, 220)
(136, 99)
(578, 619)
(293, 633)
(76, 847)
(5, 553)
(34, 507)
(644, 290)
(597, 671)
(374, 571)
(409, 759)
(32, 490)
(483, 812)
(622, 532)
(191, 538)
(524, 316)
(574, 238)
(228, 282)
(533, 563)
(543, 306)
(28, 357)
(426, 482)
(297, 684)
(980, 606)
(182, 821)
(550, 358)
(860, 127)
(202, 349)
(488, 184)
(818, 7)
(332, 787)
(288, 242)
(521, 800)
(254, 941)
(928, 274)
(151, 191)
(120, 167)
(952, 996)
(705, 429)
(866, 602)
(514, 55)
(437, 294)
(497, 608)
(240, 703)
(703, 804)
(281, 287)
(465, 16)
(520, 348)
(394, 171)
(605, 924)
(100, 955)
(748, 448)
(977, 742)
(84, 18)
(247, 221)
(155, 628)
(992, 744)
(954, 387)
