(348, 343)
(411, 144)
(182, 104)
(980, 478)
(885, 782)
(557, 936)
(531, 492)
(929, 46)
(644, 122)
(377, 49)
(706, 233)
(272, 8)
(821, 233)
(556, 797)
(233, 606)
(356, 573)
(812, 297)
(252, 691)
(691, 323)
(774, 982)
(562, 939)
(475, 73)
(229, 231)
(683, 850)
(151, 993)
(396, 683)
(734, 170)
(570, 392)
(84, 244)
(540, 162)
(630, 200)
(668, 777)
(356, 300)
(871, 610)
(401, 647)
(427, 358)
(482, 235)
(235, 409)
(994, 96)
(382, 969)
(937, 153)
(822, 493)
(843, 20)
(540, 476)
(841, 825)
(282, 936)
(173, 387)
(459, 515)
(118, 72)
(153, 251)
(14, 439)
(263, 420)
(679, 482)
(120, 308)
(173, 467)
(569, 943)
(223, 146)
(798, 266)
(94, 964)
(249, 54)
(982, 568)
(463, 896)
(866, 759)
(392, 181)
(107, 411)
(818, 972)
(310, 370)
(911, 430)
(457, 79)
(403, 827)
(835, 228)
(517, 746)
(675, 915)
(560, 238)
(494, 31)
(127, 240)
(195, 177)
(208, 480)
(161, 476)
(722, 707)
(694, 930)
(383, 401)
(584, 654)
(171, 154)
(528, 67)
(577, 448)
(160, 960)
(151, 984)
(742, 639)
(351, 170)
(581, 246)
(263, 22)
(769, 705)
(236, 31)
(686, 807)
(419, 482)
(365, 185)
(472, 760)
(926, 200)
(382, 334)
(972, 515)
(916, 682)
(95, 974)
(378, 178)
(93, 875)
(170, 80)
(56, 751)
(770, 508)
(605, 855)
(448, 159)
(799, 276)
(477, 812)
(88, 301)
(282, 371)
(809, 746)
(37, 501)
(827, 512)
(702, 680)
(365, 912)
(455, 509)
(304, 696)
(973, 50)
(510, 223)
(728, 406)
(86, 480)
(725, 310)
(603, 506)
(601, 468)
(836, 196)
(860, 644)
(512, 106)
(252, 900)
(825, 256)
(656, 505)
(867, 443)
(847, 950)
(780, 38)
(940, 384)
(31, 531)
(248, 791)
(891, 352)
(825, 784)
(68, 522)
(770, 28)
(141, 825)
(765, 979)
(488, 217)
(434, 308)
(730, 969)
(766, 760)
(172, 564)
(338, 411)
(972, 571)
(779, 124)
(158, 205)
(125, 107)
(412, 356)
(745, 547)
(825, 233)
(633, 961)
(195, 738)
(679, 606)
(647, 699)
(855, 221)
(983, 976)
(302, 376)
(131, 420)
(321, 585)
(742, 510)
(298, 40)
(879, 835)
(471, 287)
(427, 364)
(832, 382)
(779, 772)
(564, 403)
(725, 612)
(581, 820)
(888, 496)
(162, 884)
(412, 677)
(189, 843)
(283, 252)
(815, 421)
(78, 187)
(840, 531)
(366, 605)
(481, 129)
(280, 190)
(541, 605)
