(507549, 915185)
(707214, 331389)
(366177, 919215)
(251348, 250000)
(644936, 745482)
(192580, 350585)
(829943, 964309)
(840959, 913543)
(587192, 351236)
(595909, 352023)
(200096, 859806)
(882330, 749986)
(203947, 684951)
(848472, 949347)
(477448, 196114)
(189913, 412508)
(980610, 491124)
(211018, 936363)
(706674, 851583)
(444722, 363578)
(289623, 483593)
(503106, 382206)
(867600, 616780)
(271409, 118752)
(756794, 750929)
(402662, 858340)
(183271, 817454)
(377990, 489717)
(836519, 442159)
(719536, 546879)
(648313, 475020)
(752884, 482303)
(248483, 698320)
(424595, 711204)
(918438, 117631)
(627989, 797316)
(694949, 119122)
(924599, 591779)
(139905, 638270)
(744039, 284212)
(310021, 964991)
(485853, 867578)
(415954, 643532)
(716801, 212144)
(887860, 738992)
(618540, 611262)
(530345, 716685)
(593554, 643902)
(319428, 838017)
(996559, 951023)
(773723, 134445)
(412574, 739563)
(247110, 475683)
(620335, 143135)
(224632, 663512)
(770865, 933447)
(599878, 519660)
(627607, 863077)
(145724, 754011)
(360803, 401280)
(669749, 393830)
(169814, 384518)
(730824, 145983)
(453687, 955392)
(992947, 348294)
(190741, 491318)
(760885, 280567)
(704365, 570866)
(344425, 379140)
(670497, 365847)
(517159, 119230)
(818360, 116968)
(840271, 105130)
(692739, 570690)
(769582, 405681)
(193115, 161031)
(890760, 842622)
(318376, 297651)
(548857, 899953)
(833638, 346646)
(910791, 668729)
(428285, 159485)
(465412, 425085)
(884740, 513630)
(578913, 607703)
(418942, 225225)
(558104, 260676)
(342306, 625324)
(800250, 563289)
(205120, 148711)
(106836, 744193)
(946228, 951369)
(129298, 453627)
(569207, 935415)
(526329, 203842)
(990750, 966331)
(875163, 562165)
(755843, 533473)
(576152, 833581)
(881315, 722034)
(948873, 853126)
(485099, 231701)
(980385, 649003)
(820126, 211348)
(930946, 307905)
(665934, 674565)
(136879, 796399)
(636116, 630891)
(277773, 188703)
(630568, 517427)
