(801, 794)
(163, 304)
(397, 1000)
(510, 898)
(261, 706)
(140, 921)
(6, 612)
(110, 824)
(580, 259)
(847, 444)
(220, 788)
(226, 746)
(937, 598)
(556, 959)
(399, 796)
(841, 617)
(770, 67)
(583, 970)
(444, 441)
(816, 290)
(254, 706)
(455, 419)
(735, 299)
(175, 550)
(483, 556)
(176, 823)
(244, 500)
(190, 31)
(724, 626)
(923, 860)
(952, 80)
(407, 82)
(129, 397)
(264, 891)
(12, 562)
(653, 791)
(783, 423)
(55, 55)
(819, 404)
(730, 872)
(892, 959)
(22, 938)
(317, 161)
(26, 147)
(329, 650)
(998, 202)
(898, 485)
(487, 386)
(295, 696)
(461, 852)
(869, 182)
(230, 378)
(62, 960)
(11, 187)
(245, 482)
(363, 867)
(907, 908)
(167, 678)
(182, 810)
(161, 826)
(941, 449)
(251, 416)
(865, 830)
(340, 554)
(607, 654)
(254, 459)
(105, 842)
(938, 890)
(612, 720)
(940, 351)
(574, 424)
(746, 881)
(825, 84)
(398, 736)
(227, 882)
(568, 233)
(821, 885)
(946, 48)
(347, 330)
(327, 171)
(208, 327)
(61, 706)
(793, 199)
(246, 272)
(389, 983)
(262, 149)
(261, 482)
(331, 412)
(815, 765)
(87, 98)
(491, 865)
(96, 857)
(907, 936)
(417, 228)
(262, 543)
(346, 25)
(278, 893)
(658, 400)
(741, 976)
(795, 160)
(956, 65)
(253, 139)
(86, 503)
(552, 835)
(650, 501)
(939, 98)
(340, 732)
(748, 227)
(151, 834)
(187, 423)
(921, 45)
(630, 105)
(910, 605)
(476, 393)
(897, 282)
(159, 833)
(711, 667)
(984, 539)
(327, 382)
(69, 329)
(768, 703)
(132, 262)
(44, 5)
(511, 462)
(866, 312)
(974, 63)
(349, 972)
(769, 198)
(419, 86)
(222, 894)
(622, 632)
(536, 811)
(675, 417)
(374, 410)
(159, 442)
(745, 785)
(123, 394)
(453, 183)
(271, 702)
(218, 449)
(763, 870)
(698, 881)
(191, 526)
(254, 682)
(293, 812)
(156, 621)
(274, 660)
(976, 13)
(654, 598)
(245, 679)
(903, 69)
(909, 178)
(77, 223)
(685, 25)
(45, 905)
(570, 381)
(995, 88)
(157, 960)
(19, 706)
(990, 449)
(924, 396)
(707, 794)
(128, 720)
(675, 371)
(9, 730)
(659, 797)
(546, 123)
(326, 472)
(119, 954)
(522, 21)
(13, 643)
(438, 534)
(364, 397)
(832, 154)
(407, 296)
(205, 255)
(618, 290)
(352, 44)
(542, 776)
(223, 735)
