(365876, 667159)
(646346, 996959)
(189597, 276294)
(381469, 580214)
(996538, 394150)
(781553, 206072)
(659160, 604580)
(867628, 710406)
(319510, 566288)
(679378, 543366)
(579618, 237134)
(550015, 577986)
(701979, 236594)
(278976, 157167)
(964127, 557189)
(424014, 304570)
(141090, 489994)
(666964, 617626)
(684729, 895377)
(342901, 982472)
(999212, 864767)
(147788, 373387)
(674099, 360750)
(658130, 474132)
(990110, 835581)
(763635, 214541)
(368346, 204121)
(276405, 647205)
(724031, 458108)
(745611, 682359)
(883963, 620423)
(574153, 260721)
(301029, 585320)
(589186, 960821)
(393821, 490189)
(120077, 112894)
(568260, 583769)
(962453, 901537)
(247040, 314048)
(375283, 954644)
(248633, 261936)
(400149, 433074)
(425191, 405914)
(694320, 308531)
(389952, 172100)
(264924, 761977)
(729738, 916398)
(979270, 249804)
(874822, 373379)
(340550, 579252)
(319175, 330753)
(929842, 723801)
(183507, 971260)
(729937, 902082)
(831703, 687920)
(752562, 574861)
(707700, 375389)
(324893, 647983)
(442026, 359217)
(307165, 498829)
(519766, 482191)
(503292, 513769)
(723602, 671444)
(779719, 188945)
(436603, 567658)
(391120, 124532)
(223380, 294664)
(293964, 304534)
(610146, 171020)
(178426, 340905)
(499688, 419613)
(615634, 126727)
(594660, 189900)
(364754, 957177)
(756534, 522973)
(174818, 614021)
(316416, 696833)
(473381, 874173)
(896753, 681624)
(757379, 924168)
(270539, 174015)
(547160, 874112)
(482484, 927049)
(785919, 570210)
(507486, 326627)
(332265, 461222)
(125227, 718682)
(732074, 436503)
(360917, 773168)
(722725, 298486)
(521798, 467520)
(320909, 540046)
(601343, 131804)
(252500, 745125)
(221882, 790713)
(187798, 675641)
(206458, 953998)
(214877, 787959)
(447141, 797532)
(588814, 232756)
(255685, 667785)
(782423, 997007)
(927819, 655359)
(427381, 558089)
(582063, 207937)
(532181, 952465)
(970474, 263702)
(561817, 690611)
(621284, 588666)
(502749, 155462)
(590902, 462437)
(182649, 950587)
(272714, 808022)
(279241, 826195)
(971105, 189196)
(962233, 832711)
(528154, 561216)
(666552, 221654)
(162380, 894690)
(664232, 408022)
(784772, 769123)
(967546, 424925)
(339574, 594607)
(431858, 675350)
(685546, 916701)
(243412, 156071)
(749166, 722606)
(445946, 206897)
(249512, 430134)
(881922, 360178)
